INFO    -  [macros] - No default module `main` found
INFO    -  [macros] - Config variables: ['extra', 'config', 'environment', 'plugin', 'git', 'social', 'analytics', 'macros', 'filters', 'filters_builtin']
INFO    -  [macros] - Config macros: ['context', 'macros_info', 'now', 'fix_url']
INFO    -  [macros] - Config filters: ['pretty', 'relative_url']
INFO    -  Cleaning site directory
INFO    -  Building documentation to directory: /home/scott/projects/uv_lexos/docs
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'normalize/#lexos.scrubber.normalize.bullet_points', it was left as is. Did you mean 'normalize.md#lexos.scrubber.normalize.bullet_points'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'normalize/#lexos.scrubber.normalize.hyphenated_words', it was left as is. Did you mean 'normalize.md#lexos.scrubber.normalize.hyphenated_words'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'normalize/#lexos.scrubber.normalize.lower_case', it was left as is. Did you mean 'normalize.md#lexos.scrubber.normalize.lower_case'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'normalize/#lexos.scrubber.normalize.quotation_marks', it was left as is. Did you mean 'normalize.md#lexos.scrubber.normalize.quotation_marks'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'normalize/#lexos.scrubber.normalize.repeated_chars', it was left as is. Did you mean 'normalize.md#lexos.scrubber.normalize.repeated_chars'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'normalize/#lexos.scrubber.normalize.unicode', it was left as is. Did you mean 'normalize.md#lexos.scrubber.normalize.unicode'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'normalize/#lexos.scrubber.normalize.whitespace', it was left as is. Did you mean 'normalize.md#lexos.scrubber.normalize.whitespace'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'registry/#lexos.scrubber.registry.get_component', it was left as is. Did you mean 'registry.md#lexos.scrubber.registry.get_component'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'registry/#lexos.scrubber.registry.get_component', it was left as is. Did you mean 'registry.md#lexos.scrubber.registry.get_component'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'remove/#lexos.scrubber.remove.accents', it was left as is. Did you mean 'remove.md#lexos.scrubber.remove.accents'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'remove/#lexos.scrubber.remove.brackets', it was left as is. Did you mean 'remove.md#lexos.scrubber.remove.brackets'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'remove/#lexos.scrubber.remove.digits', it was left as is. Did you mean 'remove.md#lexos.scrubber.remove.digits'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'remove/#lexos.scrubber.remove.newlines', it was left as is. Did you mean 'remove.md#lexos.scrubber.remove.newlines'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'remove/#lexos.scrubber.remove.patterns', it was left as is. Did you mean 'remove.md#lexos.scrubber.remove.patterns'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'remove/#lexos.scrubber.remove.project_gutenberg_headers', it was left as is. Did you mean 'remove.md#lexos.scrubber.remove.project_gutenberg_headers'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'remove/#lexos.scrubber.remove.punctuation', it was left as is. Did you mean 'remove.md#lexos.scrubber.remove.punctuation'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'remove/#lexos.scrubber.remove.tabs', it was left as is. Did you mean 'remove.md#lexos.scrubber.remove.tabs'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'remove/#lexos.scrubber.remove.tags', it was left as is. Did you mean 'remove.md#lexos.scrubber.remove.tags'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'replace/#lexos.scrubber.replace.currency_symbols', it was left as is. Did you mean 'replace.md#lexos.scrubber.replace.currency_symbols'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'replace/#lexos.scrubber.replace.digits', it was left as is. Did you mean 'replace.md#lexos.scrubber.replace.digits'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'replace/#lexos.scrubber.replace.emails', it was left as is. Did you mean 'replace.md#lexos.scrubber.replace.emails'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'replace/#lexos.scrubber.replace.emojis', it was left as is. Did you mean 'replace.md#lexos.scrubber.replace.emojis'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'replace/#lexos.scrubber.replace.hashtags', it was left as is. Did you mean 'replace.md#lexos.scrubber.replace.hashtags'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'replace/#lexos.scrubber.replace.pattern', it was left as is. Did you mean 'replace.md#lexos.scrubber.replace.pattern'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'replace/#lexos.scrubber.replace.phone_numbers', it was left as is. Did you mean 'replace.md#lexos.scrubber.replace.phone_numbers'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'replace/#lexos.scrubber.replace.punctuation', it was left as is. Did you mean 'replace.md#lexos.scrubber.replace.punctuation'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'replace/#lexos.scrubber.replace.special_characters', it was left as is. Did you mean 'replace.md#lexos.scrubber.replace.special_characters'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'replace/#lexos.scrubber.replace.urls', it was left as is. Did you mean 'replace.md#lexos.scrubber.replace.urls'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'replace/#lexos.scrubber.replace.user_handles', it was left as is. Did you mean 'replace.md#lexos.scrubber.replace.user_handles'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'resources/#lexos.scrubber.resources.HTMLTextExtractor', it was left as is. Did you mean 'resources.md#lexos.scrubber.resources.HTMLTextExtractor'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'scrubber/#lexos.scrubber.scrubber.Pipe', it was left as is. Did you mean 'scrubber.md#lexos.scrubber.scrubber.Pipe'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'scrubber/#lexos.scrubber.scrubber.Scrubber', it was left as is. Did you mean 'scrubber.md#lexos.scrubber.scrubber.Scrubber'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'scrubber/#lexos.scrubber.scrubber.Scrubber.add_pipe', it was left as is. Did you mean 'scrubber.md#lexos.scrubber.scrubber.Scrubber.add_pipe'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'scrubber/#lexos.scrubber.scrubber.Scrubber.pipe', it was left as is. Did you mean 'scrubber.md#lexos.scrubber.scrubber.Scrubber.pipe'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'scrubber/#lexos.scrubber.scrubber.Scrubber.remove_pipe', it was left as is. Did you mean 'scrubber.md#lexos.scrubber.scrubber.Scrubber.remove_pipe'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'scrubber/#lexos.scrubber.scrubber.Scrubber.reset', it was left as is. Did you mean 'scrubber.md#lexos.scrubber.scrubber.Scrubber.reset'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'scrubber/#lexos.scrubber.scrubber.Scrubber.scrub', it was left as is. Did you mean 'scrubber.md#lexos.scrubber.scrubber.Scrubber.scrub'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'scrubber/#lexos.scrubber.scrubber.Scrubber.pipes', it was left as is. Did you mean 'scrubber.md#lexos.scrubber.scrubber.Scrubber.pipes'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'scrubber/#lexos.scrubber.scrubber.scrub', it was left as is. Did you mean 'scrubber.md#lexos.scrubber.scrubber.scrub'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'tags/#lexos.scrubber.tags.remove_attribute', it was left as is. Did you mean 'tags.md#lexos.scrubber.tags.remove_attribute'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'tags/#lexos.scrubber.tags.remove_comments', it was left as is. Did you mean 'tags.md#lexos.scrubber.tags.remove_comments'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'tags/#lexos.scrubber.tags.remove_doctype', it was left as is. Did you mean 'tags.md#lexos.scrubber.tags.remove_doctype'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'tags/#lexos.scrubber.tags.remove_element', it was left as is. Did you mean 'tags.md#lexos.scrubber.tags.remove_element'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'tags/#lexos.scrubber.tags.remove_tag', it was left as is. Did you mean 'tags.md#lexos.scrubber.tags.remove_tag'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'tags/#lexos.scrubber.tags.replace_attribute', it was left as is. Did you mean 'tags.md#lexos.scrubber.tags.replace_attribute'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'tags/#lexos.scrubber.tags.replace_tag', it was left as is. Did you mean 'tags.md#lexos.scrubber.tags.replace_tag'?
INFO    -  Doc file 'api/scrubber/index.md' contains an unrecognized relative link 'utils/#lexos.scrubber.utils.get_tags', it was left as is. Did you mean 'utils.md#lexos.scrubber.utils.get_tags'?
INFO    -  Doc file 'api/tokenizer/index.md' contains an unrecognized relative link 'tokenizer/#lexos.tokenizer.SliceTokenizer', it was left as is. Did you mean 'tokenizer.md#lexos.tokenizer.SliceTokenizer'?
INFO    -  Doc file 'api/tokenizer/index.md' contains an unrecognized relative link 'tokenizer/#lexos.tokenizer.Tokenizer', it was left as is. Did you mean 'tokenizer.md#lexos.tokenizer.Tokenizer'?
